pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
56,1,4,400,"[0.0, 618.5314685314686, 925.874125874126, 1138.811188811189]","[558.409090909091, 227.0454545454545, 227.04545454545473]"
56,2,4,600,"[0.0, 640.2097902097903, 1196.5034965034965, 1871.6783216783217]","[582.9545454545455, 644.3181818181818, 699.5454545454545]"
56,3,5,400,"[0.0, 584.5549738219895, 800.0, 1439.5287958115182, 1798.9528795811516]","[576.8181818181818, 214.77272727272725, 613.6363636363635, 664.7727272727275]"
56,4,5,600,"[0.0, 619.6335078534031, 1328.2722513089006, 2008.1151832460735, 2643.455497382199]","[642.2727272727273, 693.4090909090908, 691.3636363636365, 664.7727272727275]"
56,5,5,400,"[0.0, 610.7329842931937, 1119.371727748691, 1337.4345549738218, 1895.8115183246073]","[640.2272727272727, 646.3636363636363, 239.31818181818198, 632.0454545454545]"
56,6,4,600,"[0.0, 545.8041958041958, 1049.6503496503497, 1714.3356643356644]","[582.9545454545454, 607.5, 572.727272727273]"
56,7,4,400,"[0.0, 531.1188811188811, 1139.1608391608393, 1673.776223776224]","[615.6818181818181, 603.409090909091, 572.7272727272725]"
56,8,4,600,"[0.0, 433.91608391608395, 965.7342657342657, 1598.951048951049]","[668.8636363636363, 611.5909090909092, 630.0]"
56,9,5,400,"[0.0, 411.78010471204186, 1053.9267015706805, 1656.806282722513, 1840.8376963350786]","[601.3636363636365, 615.681818181818, 634.090909090909, 220.909090909091]"
56,10,4,600,"[0.0, 731.1188811188811, 1095.1048951048951, 1745.8041958041958]","[664.7727272727273, 251.59090909090924, 675.0]"
56,11,5,400,"[0.0, 262.565445026178, 894.2408376963351, 1277.2251308900522, 1487.4345549738218]","[222.9545454545455, 638.181818181818, 206.59090909090924, 562.5]"
56,12,5,600,"[0.0, 467.80104712041884, 1207.8534031413612, 1759.4240837696334, 2237.696335078534]","[490.909090909091, 713.8636363636363, 607.5, 386.590909090909]"
56,13,5,400,"[0.0, 576.7015706806283, 985.8638743455497, 1463.0890052356021, 1927.2251308900525]","[664.7727272727273, 351.81818181818176, 390.68181818181847, 654.5454545454545]"
56,14,4,600,"[0.0, 559.7902097902098, 1322.3776223776224, 1777.2727272727273]","[617.7272727272727, 617.7272727272725, 548.1818181818185]"
56,15,5,400,"[0.0, 432.72251308900525, 784.2931937172775, 1033.7696335078535, 1338.2198952879583]","[574.7727272727273, 274.090909090909, 243.40909090909076]"
56,16,5,600,"[0.0, 690.3141361256544, 1194.764397905759, 1790.8376963350784, 2303.1413612565443]","[611.5909090909091, 638.181818181818, 302.727272727273, 296.590909090909]"
56,17,5,400,"[0.0, 401.30890052356017, 980.6282722513088, 1201.3089005235602, 1754.4502617801047]","[270.0, 771.1363636363637, 237.27272727272748, 615.681818181818]"
56,18,5,600,"[0.0, 496.59685863874347, 1239.2670157068062, 1871.9895287958116, 2331.9371727748694]","[556.3636363636364, 609.5454545454545, 658.6363636363635, 329.318181818182]"
